  unseq  	  starname  	  HD 	 HIP 	 Mv 	 BV 	 Sptype 	 comments 	 ra 	 dec 	 pmra 	 pmdec 	 pmq 	 airmass 	 exptime 	 skyq 	 usn 	 usignal1sec  	  bsn 	 bsignal1sec 	  vsn 	 vsignal1sec 	  rsn 	 rsignal1sec 	 isn 	 isignal1sec 	 pmtotal 	 bvcor 	 bjd 	 program 	 obsmode 	 observer 	 date 	 filename 	 vrad 
471606	HD 137909	HD 137909	HIP 75695	3.68	0.29000000000000004	F2VpSrCrEuSi	a2*	15:27:49.70	 29:06:20.48	-180.17	85.92	A	1.131	344.0	0.82079	  173.7	    87.67	  372.0	   402.34	  534.5	   830.53	  569.7	   943.36	  440.0	   562.74	23200551.0	  -6.521181	2456432.451461	28	HRF_OBJ	Valentina Schmid	2013-05-19T22:44:35.922046	/STER/mercator/hermes/20130519/reduced/00471606_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-26.9
473126	HD 112185	HD 112185	HIP 62956	1.77	-0.020000000000000018	A1III-IVpkB9	a2*	12:54:01.70	 55:57:35.39	111.91	-8.24	A	1.173	74.0	0.90799	  275.4	  1024.74	  525.9	  3738.10	  628.4	  5335.86	  629.3	  5351.14	  467.6	  2954.15	35744359.0	 -17.122111	2456436.478834	28	HRF_OBJ	Lionel Siess	2013-05-23T23:28:59.924611	/STER/mercator/hermes/20130523/reduced/00473126_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-12.7
473131	HD 140436	HD 140436	HIP 76952	3.84	0.0	A0V	dS*	15:42:44.60	 26:17:44.30	-111.65	49.52	A	1.015	404.0	0.85947	  242.2	   145.19	  454.1	   510.40	  550.6	   750.50	  552.4	   755.21	  412.8	   421.84	28155545.0	  -6.189131	2456436.510270	28	HRF_OBJ	Lionel Siess	2013-05-24T00:09:03.776539	/STER/mercator/hermes/20130523/reduced/00473131_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-12.1
473132	HD 140573	HD 140573	HIP 77070	2.63	1.17	K2IIIbCN1	PM*	15:44:16.10	 06:25:32.30	133.84	44.81	A	1.094	114.0	1.09064	   58.9	    30.45	  253.2	   562.30	  575.2	  2902.70	  721.5	  4565.82	  660.2	  3822.84	19971892.0	  -4.615531	2456436.516601	28	HRF_OBJ	Lionel Siess	2013-05-24T00:16:25.253190	/STER/mercator/hermes/20130523/reduced/00473132_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	2.63
473133	HD 141795	HD 141795	HIP 77622	3.693	0.1509999999999998	kA2hA5mA7V	PM*	15:50:49.00	 04:28:39.79	128.19	62.16	A	1.111	354.0	0.91066	  215.0	   130.58	  436.2	   537.47	  567.7	   910.49	  583.7	   962.42	  447.6	   565.86	27427100.0	  -3.630822	2456436.521646	28	HRF_OBJ	Lionel Siess	2013-05-24T00:23:32.624358	/STER/mercator/hermes/20130523/reduced/00473133_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-9.4
473134	HD 142669	HD 142669	HIP 78104	3.86	-0.19999999999999973	B2IV-V	SB*	15:56:53.10	-29:12:50.69	-15.68	-24.88	A	1.916	404.0	0.73522	  223.3	   123.43	  427.7	   452.77	  504.6	   630.29	  495.6	   607.89	  356.3	   314.31	25903829.0	   0.512010	2456436.528527	28	HRF_OBJ	Lionel Siess	2013-05-24T00:32:43.929316	/STER/mercator/hermes/20130523/reduced/00473134_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.4
473136	HD 143018	HD 143018	HIP 78265	2.91	-0.20000000000000018	B1V+B2:V:	bL*	15:58:51.10	-26:06:50.80	-11.42	-26.83	A	1.748	164.0	0.91588	  253.5	   391.79	  475.4	  1378.04	  555.8	  1883.47	  543.6	  1802.01	  390.4	   929.50	30258834.0	   0.386933	2456436.538255	28	HRF_OBJ	Lionel Siess	2013-05-24T00:46:40.989094	/STER/mercator/hermes/20130523/reduced/00473136_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-7.4
473137	HD 146791	HD 146791	HIP 79882	3.23	0.98	G9.5IIIbFe-0.5	PM*	16:18:19.30	-04:41:33.00	83.4	40.58	A	1.213	204.0	1.00062	   75.7	    28.09	  263.5	   340.31	  559.1	  1532.47	  686.3	  2308.73	  622.8	  1901.15	20308098.0	   0.678629	2456436.542247	28	HRF_OBJ	Lionel Siess	2013-05-24T00:52:44.373636	/STER/mercator/hermes/20130523/reduced/00473137_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-9.18
473138	HIP  79775	HD 146332	HIP 79775	7.65	0.1299999999999999	B3III	*	16:16:52.50	-29:44:37.39	-2.34	-8.182	A	1.932	1300.0	0.82055	   57.4	     2.54	  117.5	    10.63	  166.9	    21.44	  178.7	    24.56	  143.1	    15.75	2471663.0	   2.716492	2456436.553237	28	HRF_OBJ	Lionel Siess	2013-05-24T01:08:20.122717	/STER/mercator/hermes/20130523/reduced/00473138_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-14.0
473139	HD 147723	HD 147723	 	5.82	0.5899999999999999	F9IV	PM*	16:24:39.80	-29:42:13.39	71.15	-79.105	A	1.915	400.0	0.24722	   29.5	     2.18	   77.6	    15.07	  118.1	    34.85	  125.6	    39.41	   97.0	    23.51	1241380.0	   3.546869	2456436.564698	28	HRF_OBJ	Lionel Siess	2013-05-24T01:24:51.336885	/STER/mercator/hermes/20130523/reduced/00473139_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-2.22
473141	HD 148387	HD 148387	HIP 80331	2.74	0.9099999999999997	G8-IIIab	PM*	16:23:59.50	 61:30:51.19	-17.02	56.95	A	1.190	124.0	1.03438	   83.7	    56.49	  273.9	   605.05	  555.4	  2487.73	  673.2	  3655.15	  605.4	  2955.92	20948794.0	  -4.377678	2456436.572245	28	HRF_OBJ	Lionel Siess	2013-05-24T01:42:54.657140	/STER/mercator/hermes/20130523/reduced/00473141_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-15.2
473142	HIP  81728	HD 150366	HIP 81728	6.09	0.20000000000000018	A7III	PM*	16:41:36.20	-24:28:04.69	-55.841	-8.723	A	1.672	450.0	0.91193	   69.8	    10.81	  153.6	    52.45	  212.4	   100.25	  225.3	   112.78	  179.1	    71.31	3783703.0	   5.058276	2456436.583330	28	HRF_OBJ	Lionel Siess	2013-05-24T01:51:40.215926	/STER/mercator/hermes/20130523/reduced/00473142_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-46.5
473143	*  25 Sco	HD 151179	HIP 82140	6.72	1.1600000000000001	K0II	*	16:46:51.30	-25:31:42.89	-4.165	-15.63	A	1.715	600.0	0.95442	   19.9	     0.66	   75.8	     9.57	  187.7	    58.73	  243.9	    99.18	  234.0	    91.25	2369094.0	 	 	28	HRF_OBJ	Lionel Siess	2013-05-24T02:02:54.953347	/STER/mercator/hermes/20130523/reduced/00473143_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-1.31
473145	HD 148857	HD 148857	HIP 80883	3.9	0.040000000000000036	A1IV	**	16:30:54.80	 01:59:02.11	-30.98	-73.42	A	1.138	424.0	0.82873	  224.2	   118.51	  431.6	   439.26	  538.8	   684.75	  544.2	   698.38	  410.3	   397.09	27675056.0	 	 	28	HRF_OBJ	Lionel Siess	2013-05-24T02:19:10.347801	/STER/mercator/hermes/20130523/reduced/00473145_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-16.0
473146	HD 155885	HD 155885	 	5.03	0.8499999999999996	K1V	PM*	17:15:21.00	-26:36:10.19	-466.541	-1142.063	A	1.762	200.0	0.07683	   11.2	     0.63	   36.6	     6.71	   67.0	    22.42	   77.1	    29.73	   65.3	    21.33	414053.0	   8.912849	2456436.609140	28	HRF_OBJ	Lionel Siess	2013-05-24T02:29:06.364073	/STER/mercator/hermes/20130523/reduced/00473146_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.2
473147	HD 155885	HD 155885	 	5.03	0.8499999999999996	K1V	PM*	17:15:21.00	-26:36:10.19	-466.541	-1142.063	A	1.765	200.0	0.83629	   30.8	     4.75	  109.2	    59.59	  220.9	   244.05	  272.7	   371.82	  250.2	   312.98	3288032.0	   8.899552	2456436.613941	28	HRF_OBJ	Lionel Siess	2013-05-24T02:36:01.125978	/STER/mercator/hermes/20130523/reduced/00473147_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-0.2
473148	HD 157749	HD 157749	 	7.22	0.3799999999999999	F3III	*	17:26:15.70	-28:24:59.90	-6.532	-33.32	A	1.847	350.0	0.66038	   25.4	     1.85	   57.0	     9.29	   94.7	    25.64	  105.0	    31.48	   86.7	    21.45	794075.0	  10.113578	2456436.618866	28	HRF_OBJ	Lionel Siess	2013-05-24T02:43:14.815365	/STER/mercator/hermes/20130523/reduced/00473148_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-32.9
473149	HD 157749	HD 157749	 	7.22	0.3799999999999999	F3III	*	17:26:15.70	-28:24:59.90	-6.532	-33.32	A	1.853	1400.0	0.69953	   51.1	     1.86	  116.6	     9.71	  195.0	    27.16	  217.0	    33.63	  179.6	    23.04	3272503.0	  10.080728	2456436.630952	28	HRF_OBJ	Lionel Siess	2013-05-24T03:00:38.996857	/STER/mercator/hermes/20130523/reduced/00473149_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-32.9
473151	HD 159876	HD 159876	HIP 86263	3.519	0.2689999999999997	A9IIIpSr:	SB*	17:37:35.20	-15:23:54.82	-42.1	-59.94	A	1.416	304.0	0.84536	  176.5	   102.48	  360.6	   427.67	  549.2	   992.12	  588.7	  1140.06	  469.6	   725.52	25023161.0	  10.939526	2456436.645444	28	HRF_OBJ	Lionel Siess	2013-05-24T03:21:39.769947	/STER/mercator/hermes/20130523/reduced/00473151_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-42.8
473152	HIP  89736	HD 168080	HIP 89736	7.61	0.0699999999999994	B1Ib/II	*	18:18:46.90	-18:10:19.88	0.207	-2.289	A	1.465	1200.0	0.90669	   64.1	     3.42	  129.3	    13.94	  171.8	    24.58	  178.6	    26.59	  139.1	    16.12	2709830.0	  15.551684	2456436.655578	28	HRF_OBJ	Lionel Siess	2013-05-24T03:36:51.751852	/STER/mercator/hermes/20130523/reduced/00473152_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	5.0
473153	HD 148856	HD 148856	HIP 80816	2.77	0.9300000000000002	G7IIIaFe-0.5	SB*	16:30:13.20	 21:29:22.60	-99.15	-15.39	A	1.172	134.0	0.92982	   80.1	    47.86	  241.0	   433.54	  539.9	  2175.30	  660.5	  3256.10	  593.2	  2626.10	20085629.0	  -0.692577	2456436.664790	28	HRF_OBJ	Lionel Siess	2013-05-24T03:51:05.873572	/STER/mercator/hermes/20130523/reduced/00473153_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-25.91
473155	HD 150997	HD 150997	HIP 81833	3.5	0.9199999999999999	G7IIIFe-1	PM*	16:42:53.80	 38:55:20.10	35.41	-85.3	A	1.221	264.0	1.09534	   93.5	    33.12	  292.7	   324.45	  587.7	  1308.19	  704.4	  1879.61	  631.6	  1510.92	22616745.0	  -1.125876	2456436.691998	28	HRF_OBJ	Lionel Siess	2013-05-24T04:32:18.291076	/STER/mercator/hermes/20130523/reduced/00473155_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	8.27
473156	HD 156014J	HD 156014J	HIP 84345	3.06	1.4499999999999997	M5Ib-II+G5III+F2V:	**	17:14:38.90	 14:23:25.19	-7.32	36.07	A	1.223	64.0	0.80630	   30.0	    14.06	  110.4	   190.32	  304.0	  1444.17	  585.1	  5349.17	  865.7	 11710.55	8351427.0	   5.338707	2456436.697624	28	HRF_OBJ	Lionel Siess	2013-05-24T04:38:02.195783	/STER/mercator/hermes/20130523/reduced/00473156_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-32.09
473157	HD 156014	HD 156014	 	3.35	1.1599999999999997	M5Ib-II	LP*	17:14:38.90	 14:23:25.01	-17.0	47.0	B	1.237	90.0	0.94917	   33.1	    12.14	  123.8	   170.40	  342.3	  1301.57	  656.8	  4793.07	  900.6	  9012.37	10791659.0	   5.331155	2456436.700750	28	HRF_OBJ	Lionel Siess	2013-05-24T04:42:32.299836	/STER/mercator/hermes/20130523/reduced/00473157_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-33.1
473159	HD 156283	HD 156283	HIP 84380	3.18	1.4300000000000002	K3II	V*	17:15:02.79	 36:48:33.01	-27.29	2.82	A	1.227	184.0	0.97259	   38.0	     7.87	  184.2	   184.44	  535.7	  1559.73	  724.7	  2854.50	  698.3	  2650.24	18336781.0	   2.281093	2456436.715480	28	HRF_OBJ	Lionel Siess	2013-05-24T05:06:03.953131	/STER/mercator/hermes/20130523/reduced/00473159_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-25.57
473160	HD 163770	HD 163770	HIP 87808	3.88	1.3500000000000005	K1IIaCN2	V*	17:56:15.20	 37:15:01.91	2.67	6.47	A	1.137	334.0	0.89640	   40.1	     4.83	  172.8	    89.42	  502.0	   754.44	  665.3	  1325.37	  616.2	  1136.88	16626965.0	   6.146244	2456436.720144	28	HRF_OBJ	Lionel Siess	2013-05-24T05:13:16.439953	/STER/mercator/hermes/20130523/reduced/00473160_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-28.32
473161	HD 177756	HD 177756	HIP 93805	3.43	-0.0900000000000003	B8.5V	PM*	19:06:14.90	-04:52:57.22	-20.094	-89.1	A	1.277	280.0	0.84136	  253.7	   229.92	  469.1	   786.05	  547.8	  1071.78	  539.5	  1039.48	  393.6	   553.22	28676784.0	  19.651511	2456436.733390	28	HRF_OBJ	Lionel Siess	2013-05-24T05:30:19.019974	/STER/mercator/hermes/20130523/reduced/00473161_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-8.8
473162	* iot Aql	HD 184930	HIP 96468	4.36	-0.08000000000000007	B5III	*	19:36:43.30	-01:17:11.80	-1.096	-19.978	A	1.190	140.0	0.88420	  118.5	   100.33	  218.7	   341.51	  258.8	   478.27	  256.4	   469.74	  188.7	   254.43	6446145.0	  22.084885	2456436.737351	28	HRF_OBJ	Lionel Siess	2013-05-24T05:36:59.034379	/STER/mercator/hermes/20130523/reduced/00473162_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-21.4
473163	* kap Aql	HD 184915	HIP 96483	4.96	-0.03000000000000025	B0.5IIIn	*	19:36:53.40	-07:01:38.89	1.63	-2.65	A	1.279	220.0	0.89048	  104.4	    49.54	  197.3	   176.86	  246.9	   277.17	  248.9	   281.51	  187.8	   160.31	5779537.0	  22.469235	2456436.741482	28	HRF_OBJ	Lionel Siess	2013-05-24T05:42:40.333309	/STER/mercator/hermes/20130523/reduced/00473163_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-19.4
473303	V* VZ Sge	HD 189577	HIP 98438	5.35	1.6500000000000004	M3/5III	LP*	20:00:03.30	 17:30:59.40	0.87	-12.773	A	1.029	200.0	0.89605	   15.3	     1.17	   68.3	    23.32	  197.4	   194.74	  344.6	   593.65	  457.3	  1045.84	3060902.0	  20.877754	2456437.735019	28	HRF_OBJ	Lionel Siess	2013-05-25T05:35:20.846101	/STER/mercator/hermes/20130524/reduced/00473303_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-17.56
473304	HIP  98609	HD 189944	HIP 98609	5.87	-0.1379999999999999	B4V	*	20:01:44.70	 24:48:01.51	6.72	-1.55	A	1.014	450.0	0.92822	  114.7	    29.22	  207.7	    95.85	  237.1	   124.96	  230.6	   118.14	  166.9	    61.89	5597175.0	  19.275565	2456437.741099	28	HRF_OBJ	Lionel Siess	2013-05-25T05:44:41.809300	/STER/mercator/hermes/20130524/reduced/00473304_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-15.0
473366	HD 159181	HD 159181	HIP 85670	2.81	0.98	G2Ib-IIa	*	17:30:26.00	 52:18:05.00	-15.89	12.28	A	1.268	60.0	1.01032	   51.9	    44.89	  152.8	   389.16	  369.7	  2278.14	  452.7	  3416.24	  411.2	  2818.57	9151635.0	   1.178688	2456438.492259	28	HRF_OBJ	Lionel Siess	2013-05-25T23:46:43.414360	/STER/mercator/hermes/20130525/reduced/00473366_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-21.0
473368	NSV 11641	HD 176670	HIP 93279	4.93	1.471	K2.5III:Ba0.5	V*	19:00:00.80	 32:08:43.91	6.526	9.765	A	1.397	150.0	1.02985	   15.1	     1.52	   72.2	    34.71	  222.3	   329.53	  300.8	   603.38	  295.1	   580.73	3093277.0	  12.970240	2456438.524394	28	HRF_OBJ	Lionel Siess	2013-05-26T00:31:47.945077	/STER/mercator/hermes/20130525/reduced/00473368_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-17.69
473373	HIP  91659	HD 172744	HIP 91659	6.82	1.0099999999999998	K2II	*	18:41:28.50	 12:14:11.58	13.187	6.298	A	1.087	700.0	0.98556	   26.0	     0.97	   90.4	    11.67	  196.8	    55.31	  239.7	    82.06	  218.3	    68.09	2583646.0	  14.953500	2456438.611885	28	HRF_OBJ	Lionel Siess	2013-05-26T02:35:38.775269	/STER/mercator/hermes/20130525/reduced/00473373_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-40.364
473374	HD 172831	HD 172831	HIP 91751	6.125	1.0220000000000002	K1III	SB*	18:42:36.10	-07:04:25.21	-8.055	-10.08	A	1.274	400.0	1.13308	   29.8	     2.22	  104.2	    27.17	  219.6	   120.61	  266.0	   176.88	  243.9	   148.66	3043594.0	  16.998748	2456438.621102	28	HRF_OBJ	Lionel Siess	2013-05-26T02:47:49.663614	/STER/mercator/hermes/20130525/reduced/00473374_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	29.1
473383	V* V450 Aql	HD 184313	HIP 96204	6.48	1.5199999999999996	M5-M5.5III	LP*	19:33:46.00	 05:27:56.48	-4.143	-26.265	A	1.124	300.0	1.13865	   14.1	     0.66	   60.3	    12.11	  161.9	    87.40	  299.1	   298.26	  463.2	   715.31	2200548.0	  20.562066	2456438.733645	28	HRF_OBJ	Lionel Siess	2013-05-26T05:31:44.333100	/STER/mercator/hermes/20130525/reduced/00473383_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-53.13
473384	V* V1743 Cyg	HD 184786	HIP 96198	5.96	1.6399999999999997	M4.5III	LP*	19:33:41.60	 49:15:44.32	2.663	-11.705	A	1.098	300.0	0.98415	   15.2	     0.77	   67.4	    15.15	  191.3	   121.95	  331.1	   365.49	  445.0	   660.09	2712742.0	   9.947447	2456438.737068	28	HRF_OBJ	Lionel Siess	2013-05-26T05:40:24.381651	/STER/mercator/hermes/20130525/reduced/00473384_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-11.32
473527	HD 138905	HD 138905	HIP 76333	3.91	1.0199999999999996	G8.5III	**	15:35:31.60	-14:47:22.31	65.34	7.45	A	1.414	364.0	1.00560	   68.3	    12.81	  238.4	   156.19	  547.4	   823.28	  672.3	  1241.84	  630.4	  1091.91	19983143.0	  -5.481984	2456440.494078	28	HRF_OBJ	Lionel Siess	2013-05-27T23:43:13.155451	/STER/mercator/hermes/20130527/reduced/00473527_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-26.71
473547	LTT 15751	HD 186427	HIP 96901	6.2	0.6600000000000001	G3V	PM*	19:41:52.00	 50:31:03.11	-134.791	-162.493	A	1.091	301.0	0.98722	   35.4	     4.15	   94.5	    29.68	  171.8	    98.07	  196.7	   128.55	  171.2	    97.36	2183664.0	   9.896334	2456440.722739	28	HRF_OBJ	Lionel Siess	2013-05-28T05:19:56.560082	/STER/mercator/hermes/20130527/reduced/00473547_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-27.73
473548	CCDM J19420+4015AB	HD 186307	HIP 96907	6.23	0.16999999999999993	A6V	dS*	19:41:57.60	 40:15:14.90	-12.43	38.25	A	1.041	600.0	0.89132	   83.7	    11.69	  170.8	    48.61	  227.3	    86.13	  233.4	    90.79	  184.9	    57.00	4546711.0	  13.187728	2456440.730563	28	HRF_OBJ	Lionel Siess	2013-05-28T05:30:11.057100	/STER/mercator/hermes/20130527/reduced/00473548_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-32.0
473549	ADS 12852 AB	 	 	90.0	90.0	 	 	19:43:54.00	 34:10:00.98	 	 	 	1.036	550.0	0.89132	  111.3	    22.54	  207.5	    78.31	  243.9	   108.12	  238.4	   103.32	  177.6	    57.32	5638614.0	  15.071012	2456440.739693	28	HRF_OBJ	Lionel Siess	2013-05-28T05:42:47.438068	/STER/mercator/hermes/20130527/reduced/00473549_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	 
474081	HIP 102430	HD 197961	HIP 102430	6.69	0.01499999999999968	A1IV	*	20:45:21.00	 46:21:17.28	1.892	-21.983	A	1.051	1000.0	0.98516	  108.6	    11.79	  207.2	    42.92	  249.6	    62.32	  247.6	    61.33	  191.2	    36.54	5840463.0	  14.457504	2456442.741454	28	HRF_OBJ	Lionel Siess	2013-05-30T05:47:36.381387	/STER/mercator/hermes/20130529/reduced/00474081_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-3.6
474217	V* V379 Cep	HD 197770	HIP 102258	6.334	0.25700000000000056	B2III	Al*	20:43:13.70	 57:06:50.40	-2.756	-4.762	A	1.141	600.0	1.04527	   78.9	    10.37	  162.1	    43.79	  234.7	    91.78	  249.0	   103.36	  211.7	    74.71	4489831.0	  10.169240	2456443.740982	28	HRF_OBJ	Lionel Siess	2013-05-31T05:47:42.532828	/STER/mercator/hermes/20130530/reduced/00474217_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-15.1
474346	HIP 102271	HD 197489	HIP 102271	7.04	0.33999999999999986	A5II	*	20:43:20.00	 25:49:29.10	0.894	-6.013	A	1.002	1100.0	0.92915	   71.8	     4.68	  145.3	    19.20	  216.4	    42.58	  232.3	    49.05	  195.9	    34.88	3913642.0	  20.737064	2456444.733604	28	HRF_OBJ	Lionel Siess	2013-06-01T05:34:25.635999	/STER/mercator/hermes/20130531/reduced/00474346_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-16.08
474347	V* IQ Aqr	HD 198272	HIP 102770	6.36	1.3999999999999995	M5III	LP*	20:49:17.20	-00:33:47.99	-25.811	-24.748	A	1.154	84.0	1.21734	    9.5	     1.07	   36.0	    15.42	   93.6	   104.36	  164.8	   323.45	  238.0	   674.18	744734.0	  25.279554	2456444.744027	28	HRF_OBJ	Lionel Siess	2013-06-01T05:47:53.554277	/STER/mercator/hermes/20130531/reduced/00474347_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	9.9
474406	CCDM J13375+3617AB	HD 118623	HIP 66458	4.82	0.22999999999999954	A7III+A8V:	**	13:37:27.60	 36:17:41.60	-95.54	23.75	A	1.015	130.0	0.99561	   75.8	    44.19	  159.4	   195.41	  214.1	   352.54	  221.1	   376.17	  177.1	   241.13	3917377.0	 -19.753422	2456445.445272	28	HRF_OBJ	Lionel Siess	2013-06-01T22:38:39.395094	/STER/mercator/hermes/20130601/reduced/00474406_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-10.4
474412	CCDM J15370-2808AB	HD 139063	HIP 76470	3.589	1.3900000000000001	K3.5III	**	15:37:01.40	-28:08:06.29	-12.82	-4.15	A	1.833	40.0	1.13996	   15.7	     6.20	   78.5	   153.88	  224.0	  1254.33	  299.1	  2236.90	  297.6	  2214.28	3154727.0	  -6.206485	2456445.512503	28	HRF_OBJ	Lionel Siess	2013-06-02T00:09:51.103757	/STER/mercator/hermes/20130601/reduced/00474412_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-24.9
474424	HIP  91149	HD 171352	HIP 91149	6.91	1.209999999999999	K1II	*	18:35:43.59	-29:56:15.11	3.025	0.249	A	1.926	800.0	0.64426	   15.8	     0.31	   59.1	     4.36	  163.2	    33.28	  210.6	    55.42	  205.1	    52.59	1885773.0	  13.131621	2456445.631228	28	HRF_OBJ	Lionel Siess	2013-06-02T03:01:25.963481	/STER/mercator/hermes/20130601/reduced/00474424_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-18.92
474425	CCDM J18542-2245AB	 	 	90.0	90.0	 	 	18:54:10.20	-22:44:41.39	 	 	 	1.610	140.0	0.64426	   15.0	     1.61	   55.4	    21.90	  196.4	   275.45	  265.8	   504.73	  264.6	   499.95	2619115.0	  15.332628	2456445.638201	28	HRF_OBJ	Lionel Siess	2013-06-02T03:11:45.130781	/STER/mercator/hermes/20130601/reduced/00474425_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	 
474426	NSV 11641	HD 176670	HIP 93279	4.93	1.471	K2.5III:Ba0.5	V*	19:00:00.80	 32:08:43.91	6.526	9.765	A	1.003	130.0	1.12176	   15.5	     1.85	   73.1	    41.09	  216.0	   358.94	  286.4	   630.79	  281.7	   610.21	2885207.0	  11.244015	2456445.640443	28	HRF_OBJ	Lionel Siess	2013-06-02T03:18:30.056337	/STER/mercator/hermes/20130601/reduced/00474426_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-17.69
474427	HIP  95873	HD 183753	HIP 95873	7.65	1.3499999999999996	K3II	*	19:29:55.60	 28:43:27.52	0.139	-27.476	A	1.009	900.0	1.10912	   13.4	     0.20	   63.8	     4.53	  161.5	    28.98	  207.3	    47.73	  205.8	    47.06	1646880.0	  14.625780	2456445.649281	28	HRF_OBJ	Lionel Siess	2013-06-02T03:31:25.624748	/STER/mercator/hermes/20130601/reduced/00474427_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	27.29
474428	HIP  94528	HD 180656	HIP 94528	6.73	1.0599999999999996	K1II	*	19:14:20.50	 55:56:25.40	17.131	15.012	A	1.125	600.0	1.13628	   24.4	     0.99	   94.1	    14.76	  203.9	    69.28	  247.8	   102.33	  229.7	    87.93	2685622.0	   6.456711	2456445.658946	28	HRF_OBJ	Lionel Siess	2013-06-02T03:48:05.652664	/STER/mercator/hermes/20130601/reduced/00474428_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-45.56
474429	HIP  96329	HD 184722	HIP 96329	6.815	1.6589999999999998	K7III	*	19:35:07.60	 19:00:17.89	-0.475	-13.183	A	1.015	542.0	1.04630	   10.3	     0.20	   55.5	     5.67	  178.8	    58.99	  261.8	   126.47	  292.5	   157.91	2108255.0	  16.926477	2456445.670602	28	HRF_OBJ	Lionel Siess	2013-06-02T04:01:21.136181	/STER/mercator/hermes/20130601/reduced/00474429_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	-2.21
474430	HIP  98242	HD 189301	HIP 98242	7.24	1.5399999999999991	K4II	*	19:57:51.70	 38:07:16.10	1.733	-4.795	A	1.016	850.0	0.98092	   11.5	     0.16	   62.3	     4.57	  178.3	    37.39	  244.3	    70.20	  249.5	    73.23	2110533.0	  14.414044	2456445.679674	28	HRF_OBJ	Lionel Siess	2013-06-02T04:16:41.291154	/STER/mercator/hermes/20130601/reduced/00474430_HRF_OBJ_ext_CosmicsRemoved_log_merged_c.fits	13.25
